input,query
그는 윤석열 대통령이 잼버리 프로그램을 추가하라고 지시하는 등 잼버리 프로그램이 변경되는 데 대해서는 “정부가 지원을 하되 프로그램에 간섭하는 건 적절치 않다고 본다”고 지적했다.,"CREATE (a:사람 {이름: '그'})
CREATE (b:대통령 {이름: '윤석열'})
CREATE (c:프로그램 {이름: '잼버리 프로그램'})
CREATE (a)-[:지시하다]->(b)
CREATE (b)-[:추가하다]->(c)
CREATE (a)-[:간섭하다]->(c)"
"그러면서 “준비된 프로그램이 170개 정도가 있다. 영지 밖에서는 매일 1만~1만3000명이 전라북도 14개 시군에서 활동을 하고 만족도가 높다”며 “폭염으로 인한 문제를 개선해주고 대책을 마련해주면 되는데, 그게 무너지면 잼버리의 근본 취지가 다 무너지는 것”이라고 설명했다.","CREATE (a:사람 {이름: '준비된 프로그램'})
CREATE (b:프로그램 {속성: '170개 정도'})
CREATE (c:사람 {이름: '영지 밖'})
CREATE (d:활동 {속성: '1만~1만3000명'})
CREATE (e:지역 {이름: '전라북도 14개 시군'})
CREATE (f:만족도 {속성: '높다'})
CREATE (g:문제 {속성: '폭염으로 인한'})
CREATE (h:대책 {속성: '마련해주면 되는데'})
CREATE (i:잼버리 {속성: '근본 취지'})
CREATE (j:무너지 {속성: '잼버리의 근본 취지가 다 무너지는 것'})
CREATE (a)-[:준비된]->(b)
CREATE (c)-[:밖에서]->(d)
CREATE (d)-[:활동]->(e)
CREATE (e)-[:에서]->(f)
CREATE (g)-[:인한]->(h)
CREATE (h)-[:마련해주면]->(i)
CREATE (i)-[:근본_취지]->(j)"
이 의원은 이번 사안이 정쟁이 돼서는 안 된다는 주장도 펼쳤다. 그는 “정치 행위보다는 대회 자체가 성공할 수 있도록 정치권이나 정부가 지원해 주는 것이 대단히 중요한데 마치 정치적 배후가 있는 것처럼 주장한 것은 아주 잘못됐고 현실적으로 그럴 수가 없다”면서 “민주당 입장에서 현장을 방문하고 싶은 욕구도 있을 수 있으나 요청이 오면 다 거절하고 있다”고 설명했다.,"CREATE (a:이_의원)
CREATE (b:이번_사안)
CREATE (c:정쟁)
CREATE (e:정치_행위)
CREATE (f:대회_자체)
CREATE (g:정치권)
CREATE (h:정부)
CREATE (j:민주당)
CREATE (k:현장)
CREATE (a)-[:펼쳤다]->(d)
CREATE (d)-[:주장하다]->(c)
CREATE (c)-[:돼서는]->(b)
CREATE (b)-[:안_된다]->(a)
CREATE (a)-[:지원해_주는]->(g)
CREATE (g)-[:정치권이나]->(h)
CREATE (h)-[:지원]->(f)
CREATE (f)-[:성공할_수_있도록]->(e)
CREATE (e)-[:행위보다는]->(a)
CREATE (a)-[:방문하고_싶은]->(k)
CREATE (k)-[:현장을]->(j)
CREATE (j)-[:욕구도_있을]->(l)
CREATE (l)-[:요청이_오면]->(m)"
이어 “비정치적 행사이기 때문에 정치 행위를 하면 안 된다”며 “배후에서 지원해주고 도와줘야지 정쟁의 한가운데로 끌고 가서는 안 된다”고 거듭 강조했다.,"CREATE (a:사람 {이름: '이어'})
CREATE (b:행사 {이름: '비정치적 행사'})
CREATE (c:정치 {이름: '정치 행위'})
CREATE (d:배후 {이름: '배후'})
CREATE (e:도와주는_사람 {이름: '도와주는 사람'})
CREATE (f:정쟁 {이름: '정쟁'})
CREATE (a)-[:말했다 {에게: (b)}]->(c)
CREATE (a)-[:강조했다 {에게: (b)}]->(c)
CREATE (b)-[:지원해주고 도와줘야지 {에게: (d)}]->(e)
CREATE (e)-[:끌고 가서는 안 된다 {에게: (f)}"
이 의원은 지난해 국정감사에서 폭염 등을 우려하며 적극적인 잼버리 대책을 주문했던 사실이 최근 알려지며 주목받았다.,"CREATE (a:의원)
CREATE (b:국정감사)
CREATE (c:폭염)
CREATE (d:잼버리)
CREATE (e:대책)
CREATE (a)-[:우려하다]->(c)
CREATE (a)-[:주문했다]->(e)
CREATE (b)-[:최근_알려지며]->(a)"
"이 의원은 지난해 10월 25일 국회 여성가족위원회 국정감사에서 잼버리 대회 준비와 관련해 김현숙 여성가족부 장관을 상대로 “폭염이나 폭우 대책, 비산 먼지 대책, 해충 방역과 감염 대책을 정말 점검해야 한다”며 “철저하게 준비하지 않으면 대회가 어려운 역경에 처할 수 있다”고 지적한 바 있다.","CREATE (a:이_의원)
CREATE (b:국회_여성가족위원회)
CREATE (c:국정감사)
CREATE (d:김현숙_여성가족부_장관)
CREATE (e:폭염이나_폭우_대책)
CREATE (f:비산_먼지_대책)
CREATE (g:해충_방역과_감염_대책)
CREATE (h:철저하게_준비하지_않으면)
CREATE (i:대회가_어려운_역경에_처할_수_있다)
CREATE (a)-[:지난해_10월_25일]->(c)
CREATE (c)-[:국정감사]->(d)
CREATE (d)-[:상대로]->(e, f, g)
CREATE (h)-[:철저하게 준비하지 않으면"
이재명 더불어민주당 대표는 새만금 세계잼버리대회가 준비 미흡과 부실 운영으로 논란이 일고 있는 것에 대해 “세계적인 걱정거리 대회가 됐다는 느낌”이라며 우려했다.,"CREATE (a:이재명)
CREATE (b:더불어민주당)
CREATE (c:새만금_세계잼버리대회)
CREATE (d:준비_미흡)
CREATE (e:부실_운영)
CREATE (f:논란)
CREATE (g:세계적인_걱정거리_대회)
CREATE (a)-[:대표]->(b)
CREATE (c)-[:준비]->(d)
CREATE (c)-[:부실_운영]->(e)
CREATE (c)-[:논란]->(f)
CREATE (g)-[:대회]->(c)"
지난주 여름휴가를 보내고 복귀한 이 대표는 7일 민주당 최고위 회의에서 “축제가 아니라 생존게임이 된 것 같다”며 이같이 밝혔다.,"CREATE (a:이_대표)
CREATE (b:여름휴가)
CREATE (c:민주당_최고위_회의)
CREATE (d:축제)
CREATE (e:생존게임)
CREATE (a)-[:보내고_복귀했다 {시간: '지난주'}]->(b)
CREATE (a)-[:밝혔다 {에게: (c)}]->(d)
CREATE (d)-[:아니라]->(e)
CREATE (e)-[:같다]"
새만금 잼버리 대회 최대 참여국인 영국(4400여 명)과 미국(1500여 명)은 조기 퇴영을 결정하고 이동 중이다. 영국은 전날부터 7일까지 자국 스카우트 대표단을 서울과 경기도로 이동시킨 뒤 잼버리가 끝나는 12일까지 서울에서 문화 프로그램을 체험할 예정이다. 미국 스카우트 대표단도 이날 오전 야영지를 출발해 평택 미군기지 캠프 험프리스로 이동했다.,"CREATE (a:영국)
CREATE (c:새만금_잼버리_대회)
CREATE (d:조기_퇴영)
CREATE (e:이동)
CREATE (f:스카우트_대표단)
CREATE (g:서울)
CREATE (h:경기도)
CREATE (i:문화_프로그램)
CREATE (j:평택_미군기지_캠프_험프리스)
CREATE (a)-[:참여국]->(c)
CREATE (b)-[:참여국]->(c)
CREATE (c)-[:조기_퇴영]->(d)
CREATE (d)-[:이동]->(e)
CREATE (e)-[:이동]->(f)
CREATE (f)-[:스카우트_대표단]->(g)
CREATE (g)-[:문화_프로그램]->(i)
CREATE (i)-[:체험]->(j)"
이와 관련해 이 대표는 “문제가 예상되면 대책을 세워야 하는데 실제 문제가 발생하니까 남 탓을 하고 있다”며 “각국 대표단의 조기 퇴영이 잇따르고 급기야 성범죄 의혹이 생기고 있는데 사건 축소에만 급급한 것 같다”고 비판했다.,"CREATE (a:이 {이름: '이 대표'})
CREATE (b:문제 {이름: '예상되는 문제'})
CREATE (c:대책 {이름: '대책'})
CREATE (d:실제 {이름: '실제 문제'})
CREATE (e:남 {이름: '남 탓'})
CREATE (f:각국 {이름: '각국 대표단'})
CREATE (g:조기 {이름: '조기 퇴영'})
CREATE (h:성범죄 {이름: '성범죄 의혹'})
CREATE (i:사건 {이름: '사건 축소'})
CREATE (a)-[:발생하다]->(d)
CREATE (a)-[:탓하다]->(e)
CREATE (f)-[:퇴영하다]->(g)
CREATE (h)-[:의혹이라고]->(i)"
"그러면서 “동계, 하계 올림픽과 월드컵을 성공적으로 개최한 대한민국이 어쩌다 이렇게 후진적인 모습으로 세계인들의 조롱거리가 됐는지 참으로 한탄스럽다”고 지적했다.","CREATE (a:대한민국)
CREATE (b:월드컵)
CREATE (c:올림픽)
CREATE (d:세계인들)
CREATE (e:조롱거리)
CREATE (a)-[:개최했다]->(b)
CREATE (a)-[:개최했다]->(c)
CREATE (d)-[:조롱거리가_됐다]->(e)"
"이 대표는 “국격이 더는 추락하지 않도록 정부가 총력 대응해야 한다”면서 “대회 운영을 책임질 수 있는 컨트롤타워를 조속하게 실질적으로 구성하고, 남은 일주일이라도 잼버리 대회를 잘 진행하기를 바란다”고 말했다.","CREATE (a:이_대표)
CREATE (b:국격)
CREATE (d:총력_대응)
CREATE (e:대회_운영)
CREATE (f:컨트롤타워)
CREATE (g:남은_일주일)
CREATE (h:잼버리_대회)
CREATE (a)-[:말했다]->(b)
CREATE (b)-[:추락하지_않도록]->(c)
CREATE (c)-[:총력_대응해야_한다]->(d)
CREATE (d)-[:대회_운영을_책임질_수_있는]->(e)
CREATE (e)-[:컨트롤타워를_조속하게_실질적으로]->(f)
CREATE (f)-[:남은_일주일이라도_잼버리_대회를_잘_진행하기를_바란다]->(g)"
"이 대표는 이어 “잼버리 대회는 박근혜 정부를 비롯해 역대 정부가 추진했던 국제 행사”라면서 “남 탓이 우리나라에서는 혹시 통할지 모르지만, 세계에서는 통하지 않는다는 사실을 기억하고 실효적 대안을 신속하게 만들어 집행하기를 다시 한번 촉구한다”고 덧붙였다.","CREATE (a:대표 {이름: '이 대표'})
CREATE (b:박근혜 {이름: '박근혜 정부'})
CREATE (c:국제행사 {이름: '잼버리 대회'})
CREATE (d:세계 {이름: '세계'})
CREATE (e:사실 {이름: '통하지 않는 사실'})
CREATE (f:대안 {이름: '실효적 대안'})
CREATE (a)-[:말했다]->(c)
CREATE (c)-[:추진했다]->(b)
CREATE (a)-[:기억하다]->(e)
CREATE (e)-[:촉구하다]->(f)"
"정청래 최고위원은 “잼버리 사태는 천재지변에 의한 우발적 사고 아닌 예고된 사고였다”며 “폭염과 해충, 각종 시설의 미비 등 1년 전부터 철저히 대비할 것 주문했지만 현 정부는 이를 외면하고 무사안일주의 빠져 있었다”고 지적했다.","CREATE (a:정청래 {이름: '정청래 최고위원'})
CREATE (b:사태 {이름: '잼버리 사태'})
CREATE (c:천재지변)
CREATE (d:우발적_사고)
CREATE (e:예고된_사고)
CREATE (f:폭염)
CREATE (h:시설의_미비)
CREATE (i:1년_전)
CREATE (j:철저히_대비)
CREATE (k:현_정부)
CREATE (l:이를_외면하고)
CREATE (m:무사안일주의)
CREATE (n:빠져_있었다)
CREATE (a)-[:발언했다 {에게: (b)}]->(e)
CREATE (b)-[:천재지변에 의한]->(c)
CREATE (c)-[:우발적 사고가 아닌]->(d)
CREATE (d)-[:예고된 사고였다]->(e)
CREATE (e)-[:폭염과 해충, 각종 시설의 미비 등]->(f)
CREATE (f)-[:1년 전부터 철저히 대비할 것 주문했지만]->(j)
CREATE (j)-[:현 정부가 이를 외면하고]->(l)
CREATE (l)-[:무사안일주의 빠져 있었다]->(m)
CREATE (m)-[:잼버리 사태에 대한 대응에 실패했다"
"그는 “윤석열 정권 출범 후 약 16개월 후 치러진 대회의 실패를 전 정부 탓만 하는데, 16개월간 도대체 뭘 하고 있었냐”며 “잼버리가 성공적이었다면 이게 다 문재인 정부 덕이라고 했겠냐. 잘 되면 내 공, 못되면 남 탓좀 그만 하라”고 지적했다.","CREATE (a:사람 {이름: '그'})
CREATE (b:정권 {이름: '윤석열 정권'})
CREATE (c:대회)
CREATE (d:전_정부)
CREATE (e:성공)
CREATE (f:문재인_정부)
CREATE (g:잼버리)
CREATE (a)-[:출범후]->(b)
CREATE (b)-[:실패]->(c)
CREATE (a)-[:전탓만_하다]->(d)
CREATE (a)-[:성공적이었다면]->(e)
CREATE (e)-[:덕이라고_했다]->(f)
CREATE (a)-[:잘되면]->(g)"
"고민정 최고위원도 “(지난해 국감에서) 배수 시설, 화장실, 급수대 등 이런 시설 문제점을 이미 지적했고 거기에 대해 김현숙 장관은 완료됐다고 말했다. 그리고 폭염 태풍 대책도 다 세워놨다고 호언장담했다”며 “그런데 지금 당장 폭염 대비책이 돼 있는 모습이냐”고 비판했다. 이어 “더 걱정인 건 태풍 카눈이 한반도 상륙할 거란 예측 나오고 있다”며 “이에 대해 철저하게 지금이라도 점검해야 할 것”이라고 강조했다.","CREATE (a:고민정 {이름: '고민정 최고위원'})
CREATE (b:김현숙 {이름: '김현숙 장관'})
CREATE (c:폭염 {이름: '폭염 태풍'})
CREATE (d:태풍 {이름: '태풍 카눈'})
CREATE (e:한반도 {이름: '한반도'})
CREATE (a)-[:지적했다]->(b)
CREATE (b)-[:완료됐다고_말했다]->(a)
CREATE (a)-[:호언장담했다]->(c)
CREATE (c)-[:돼_있는_모습이냐]->(a)
CREATE (a)-[:비판했다]->(c)
CREATE (c)-[:예측_나오고_있다]->(d)
CREATE (d)-[:점검해야_할_것]->(a)"
“어렸을 때부터 계속 아팠어요. 1살 때는 정말 뼈만 남아서 해골처럼 보였었죠. 분유는 너무 비싸서 구할 수가 없었는데 월드비전 영양 프로젝트를 통해서 치료와 영양식을 받을 수 있었습니다. 이제는 건강을 회복한 자이드를 보면 정말 기뻐요” – 자이드의 엄마 살람,"CREATE (a:자이드)
CREATE (b:엄마)
CREATE (a)-[:어렸을_때부터_계속_아팠어요]->(b)
CREATE (b)-[:분유_너무_비싸서_구할_수가_없었는데]->(c:월드비전 영양 프로젝트)
CREATE (c)-[:치료와_영양식_제공]->(a)
CREATE (a)-[:건강_회복]->(:None)"
국제구호개발 NGO 월드비전은 파괴적인 지진이 강타한 지 6개월이 지난 현재 시리아 북서부의 인도주의적 상황이 그 어느 때보다 심각하다고 경고했다.,"CREATE (a:월드비전)
CREATE (b:시리아)
CREATE (c:지진)
CREATE (d:인도주의적_상황)
CREATE (a)-[:파괴적인]->(c)
CREATE (c)-[:강타한]->(b)
CREATE (b)-[:지난]->(a)"
"요한 무이(Johan Mooij) 월드비전 시리아 대응 총책임자는 ""대지진이 시리아 북서부를 강타한지 반년이 지났다. 시리아 북서 지역의 450만 인구는 지속된 분쟁과 경제위기, 콜레라 발병, 그리고 혹독한 기후 상황으로 지속적인 고통을 겪고 있다""고 말했다. 이어 ""시리아 북서부에서 우려가 커지고 있는 것은 여전히 임시 대피소에 살고 있는 주민들이 늘어나고 있다는 점”이라며 “지진으로 집을 잃은 약 26만 5천명의 주민들은 여전히 임시대피소에서 생활하고 있는데 최근 폭염으로 텐트 내부 온도 상승함에 따라 화재가 발생하고 있다. 지난 7월 15일부터 17일까지 불과 3일 동안 40건 이상의 화재가 발생했으며 보고서에 따르면 2023년 현재까지 180건 이상의 화재 사건이 발생해 5명이 사망했고 220개 이상의 텐트가 파손됐다""고 전했다.","CREATE (a:요한_무이)
CREATE (b:월드비전)
CREATE (c:시리아)
CREATE (d:북서부)
CREATE (e:450만_인구)
CREATE (f:분쟁)
CREATE (g:경제위기)
CREATE (h:콜레라_발병)
CREATE (i:혹독한_기후)
CREATE (j:임시_대피소)
CREATE (k:주민)
CREATE (l:집)
CREATE (m:잃은)
CREATE (n:약_26만_5천명)
CREATE (o:임시대피소)
CREATE (p:텐트)
CREATE (s:7월_15일)
CREATE (t:17일)
CREATE (u:3일)
CREATE (v:40건)
CREATE (w:2023년)
CREATE (x:180건)
CREATE (y:5명)
CREATE (aa:220개)
CREATE (bb:파손)
CREATE (a)-[:월드비전_총책임자]->(b)
CREATE (c)-[:북서부_주민]->(d)
CREATE (e)-[:인구]->(c)
CREATE (f)-[:분쟁]->(c)
CREATE (g)-[:경제위기]->(c)
CREATE (h)-[:콜레라_발병]->(c)
CREATE (i)-[:혹독한_기후]->(c)
CREATE (j)-[:임시_대피소]->(k)
CREATE (k)-[:주민]->(l)
CREATE (l)-[:집]->(m)
CREATE (m)-[:잃은]->(n)
CREATE (n)-[:약_26만_5천명]->(o)"
"또한 월드비전은 시리아 북서부의 상황이 식량 배급 삭감으로 인해 점점 더 복잡해지고 있다고 우려를 표했다. 약 250만 명의 주민과 아동들은 심각한 기아 위험에 처해있으며, 이미 고조된 위기를 악화시키고 있다.","CREATE (a:월드비전)
CREATE (b:시리아 {이름: '북서부'})
CREATE (c:상황)
CREATE (d:식량_배급_삭감)
CREATE (e:주민 {숫자: 250만})
CREATE (f:아동)
CREATE (g:기아 위험)
CREATE (h:위기)
CREATE (a)-[:우려를 표했다]->(c)
CREATE (c)-[:복잡해지고 있다]->(b)
CREATE (b)-[:식량 배급 삭감으로]->(d)
CREATE (d)-[:점점 더 복잡해지고 있다]->(h)
CREATE (h)-[:고조된 위기를 악화시키고 있다]->(g)
CREATE (g)-[:처해있으며]->(e)
CREATE (e)-[:이미"
"식량 불안은 2015년 이후 50% 이상 증가하여 1,210만 명으로 추정되는 사람들에게 영향을 미치고 있다. 영양실조율은 사상 최고치를 기록하고 있으며, 임신·수유부 4명 중 1명이 급성 영양실조 상태이며, 일부 지역의 아동 4명 중 1명은 신체 발달 저해를 겪고 있다.","CREATE (a:식량_불안)
CREATE (b:2015년)
CREATE (c:1,210만 명)
CREATE (d:사람들)
CREATE (e:영양실조율)
CREATE (f:사상 최고치)
CREATE (g:임신·수유부)
CREATE (h:4명)
CREATE (i:1명)
CREATE (j:급성 영양실조)
CREATE (k:일부 지역)
CREATE (l:아동)
CREATE (m:4명)
CREATE (n:1명)
CREATE (o:신체 발달 저해)
CREATE (a)-[:이후]->(b)
CREATE (a)-[:증가]->(c)
CREATE (a)-[:영향]->(d)
CREATE (e)-[:사상 최고치]->(f)
CREATE (g)-[:4명 중 1명]->(h)
CREATE (h)-[:급성 영양실조]->(i)
CREATE (k)-[:일부 지역]->(l)
CREATE (l)-[:4명 중 1명]->(m)
CREATE (m)-[:신체 발달 저해"
"이처럼 심각한 상황에도 불구하고 53억 달러(한화 약 6조 9천2백여원)를 필요로 하는 2023년 인도주의적 대응 계획 중 현재까지 약 13%의 자금만 지원되고 있어, 월드비전을 비롯한 인도적 지원 기관들은 심각한 우려를 제기하고 있다.","CREATE (a:인도주의적_대응_계획)
CREATE (b:자금_지원)
CREATE (c:월드비전)
CREATE (d:인도적_지원_기관)
CREATE (a)-[:필요로_하는_금액]->(b)
CREATE (b)-[:지원되고_있어]->(c)"
